"ABC","Python"
"AS/400 Control Language","Windows PowerShell"
"Common Lisp","Dylan"
"Common Lisp","Emacs Lisp"
"Common Lisp","R"
"Common Lisp","Clojure"
"Common Lisp","EuLisp"
"Common Lisp","SubL"
"Common Lisp","Cadence SKILL"
"Common Lisp","ISLISP"
"Dylan","Python"
"Dylan","Ruby"
"Dylan","Goo"
"Eiffel","D"
"Eiffel","Scala"
"Eiffel","C#"
"Eiffel","Ruby"
"Eiffel","Java"
"Eiffel","Sather"
"Eiffel","Lisaac"
"Eiffel","Racket"
"Factor","Concatenation"
"Factor","Cat"
"Icon","Python"
"Joy","Factor"
"Joy","Cat"
"Joy","Trith"
"Joy","V"
"PostScript","Portable Document Format"
"STOS BASIC","AMOS"
"Smalltalk","Dylan"
"Smalltalk","Scala"
"Smalltalk","Falcon"
"Smalltalk","Fancy"
"Smalltalk","Objective-C"
"Smalltalk","PHP"
"Smalltalk","Python"
"Smalltalk","Ruby"
"Smalltalk","Java"
"Smalltalk","Dart"
"Smalltalk","Lisaac"
"Smalltalk","AppleScript"
"Smalltalk","Groovy"
"Smalltalk","Logtalk"
"Smalltalk","Ioke"
"Smalltalk","Common Lisp Object System"
"Smalltalk","Io"
"Smalltalk","NewtonScript"
"Smalltalk","Self"
"Smalltalk","Perl 6"
"T","EuLisp"
"Ada","Eiffel"
"Ada","C++"
"Ada","PL/SQL"
"Ada","Ruby"
"Ada","VHDL"
"Ada","Java"
"Ada","Seed7"
"D","Vala"
"D","Qore"
"D","MiniD"
"D","DScript"
"HyperTalk","ECMAScript"
"HyperTalk","LiveCode"
"JavaScript","Objective-J"
"JavaScript","CoffeeScript"
"JavaScript","ActionScript"
"JavaScript","Dart"
"JavaScript","QML"
"JavaScript","JScript .NET"
"JavaScript","TypeScript"
"Logo","Smalltalk"
"Logo","Scratch"
"Logo","NetLogo"
"Logo","Etoys"
"Logo","KTurtle"
"Logo","REBOL"
"Lua","Falcon"
"Lua","Squirrel"
"Lua","MiniD"
"Lua","GameMonkey Script"
"Lua","Io"
"Scala","Fantom"
"Scala","Ceylon"
"Scala","Kotlin"
"Emerald","Singularity"
"Emerald","Java"
"Information Processing Language","Lisp"
"LESS","Sass"
"MSX BASIC","Vilnius BASIC"
"Modula-2+","Modula-3"
"Newsqueak","Rust"
"Newsqueak","Go"
"Newsqueak","Limbo"
"Newsqueak","Alef"
"Spec Sharp","Sing Sharp"
"Rexx","Object REXX"
"Rexx","NetRexx"
"A+","K"
"CPL","BCPL"
"CPL","POP-2"
"Lucid","Pure Data"
"Lucid","Lustre"
"Lucid","SISAL"
"SP/k","Turing"
"IBM RPG","IBM RPG II"
"Objective-C","Objective-J"
"Objective-C","TOM"
"Objective-C","Nu"
"Objective-C","Java"
"Visual Basic","Basic4ppc"
"Visual Basic","Gambas"
"Visual Basic","Visual Basic .NET"
"Visual Basic","Realbasic"
"Fortran","BASIC"
"Fortran","C"
"Fortran","ALGOL 58"
"Fortran","Ratfor"
"Fortran","PL/I"
"Fortran","MUMPS"
"Fortran","PACT"
"BASIC","Visual Basic"
"BASIC","AutoHotkey"
"BASIC","GRASS"
"BASIC","Visual Basic .NET"
"BASIC","AutoIt"
"BASIC","COMAL"
"BASIC","Realbasic"
"C++","Ada"
"C++","D"
"C++","Lua"
"C++","Pike"
"C++","Falcon"
"C++","C#"
"C++","PHP"
"C++","Perl"
"C++","Java"
"C++","C99"
"C++","LPC"
"C++","Seed7"
"COBOL","ABAP"
"COBOL","CobolScript"
"COBOL","PL/I"
"C","D"
"C","JavaScript"
"C","Pike"
"C","C--"
"C","Objective-C"
"C","BitC"
"C","C shell"
"C","C++"
"C","C#"
"C","PHP"
"C","Perl"
"C","AWK"
"C","Java"
"C","Go"
"C","Processing"
"C","Limbo"
"C","AMPL"
"C","LPC"
"C","Seed7"
"C#","D"
"C#","Vala"
"C#","Java"
"C#","F Sharp"
"C#","Nemerle"
"Caml","F Sharp"
"Forth","Factor"
"Forth","PostScript"
"Forth","RPL"
"Forth","REBOL"
"Haskell","Scala"
"Haskell","Timber"
"Haskell","Cayenne"
"Haskell","Qi"
"Haskell","CoffeeScript"
"Haskell","Kaya"
"Haskell","Quark Framework"
"Haskell","C++11"
"Haskell","C#"
"Haskell","Python"
"Haskell","Ωmega"
"Haskell","Java"
"Haskell","Clojure"
"Haskell","F Sharp"
"Haskell","Visual Basic .NET"
"Haskell","Language Integrated Query"
"Haskell","Agda"
"Haskell","Concepts"
"Haskell","Bluespec, Inc."
"Haskell","Epigram"
"Haskell","Escher"
"Haskell","Clean"
"Haskell","Generics in Java"
"Haskell","Mercury"
"Haskell","Curry"
"Haskell","Isabelle"
"Haskell","Perl 6"
"Haskell","Elm"
"J","NumPy"
"J","SuperCollider"
"OCaml","Scala"
"OCaml","Rust"
"OCaml","ATS"
"OCaml","F Sharp"
"OCaml","Opa"
"Object Pascal","Game Maker Language"
"Object Pascal","C#"
"Object Pascal","Java"
"Perl","ECMAScript"
"Perl","JavaScript"
"Perl","Falcon"
"Perl","PHP"
"Perl","Python"
"Perl","Ruby"
"Perl","Qore"
"Perl","Windows PowerShell"
"Perl","LPC"
"Perl","Perl 6"
"Prolog","Visual Prolog"
"Prolog","KL1"
"Prolog","Erlang"
"Prolog","Oz"
"Prolog","Strand"
"Prolog","Datalog"
"Prolog","Mercury"
"Prolog","KL0"
"Python","D"
"Python","JavaScript"
"Python","Falcon"
"Python","Ruby"
"Python","Boo"
"Python","F Sharp"
"Python","Groovy"
"Python","Cobra"
"Ruby","Falcon"
"Ruby","Nu"
"Ruby","Fancy"
"Ruby","Mirah"
"Ruby","Groovy"
"Ruby","Reia"
"Ruby","Ioke"
"SNOBOL","Icon"
"SNOBOL","Lua"
"SQL","Contextual Query Language"
"SQL","Language Integrated Query"
"SQL","Windows PowerShell"
"Scheme","Common Lisp"
"Scheme","Dylan"
"Scheme","JavaScript"
"Scheme","Lua"
"Scheme","Kernel"
"Scheme","Haskell"
"Scheme","R"
"Scheme","Ruby"
"Scheme","Clojure"
"Scheme","Hop"
"Scheme","EuLisp"
"Scheme","Racket"
"Simula","List of object-oriented programming languages"
"Tcl","Tea"
"Tcl","Windows PowerShell"
"VBScript","Windows PowerShell"
"XPath","XForms"
"XPath","XML Schema"
"Short Code","Intermediate Programming Language"
"Short Code","OMNIBAC Symbolic Assembler"
"Speedcoding","Fortran"
"Speedcoding","BASIC"
"Speedcoding","C"
"Speedcoding","ALGOL 58"
"Speedcoding","Ratfor"
"Speedcoding","PL/I"
"Speedcoding","MUMPS"
"Speedcoding","PACT"
"ALGOL 58","ALGOL"
"ALGOL 60","Ada"
"ALGOL 60","CPL"
"ALGOL 60","C"
"ALGOL 60","Simula"
"ALGOL 60","Pascal"
"ALGOL 68","Mary"
"ALGOL 68","Ada"
"ALGOL 68","Bash"
"ALGOL 68","Bourne shell"
"ALGOL 68","C++"
"ALGOL 68","C"
"ALGOL 68","Python"
"ALGOL 68","ALGOL 68C"
"ALGOL 68","Steelman language requirements"
"ALGOL 68","Seed7"
"ALGOL W","Pascal"
"DIGITAL Command Language","Windows PowerShell"
"Generic Java","Java"
"Liberty BASIC","Just BASIC"
"MUF","CoolMUD"
"MUF","ColdC"
"MUF","MOO"
"Modula-2","Ada"
"Modula-2","Lua"
"Modula-2","Fortran"
"Modula-2","Modula-3"
"Modula-2","Zonnon"
"Modula-2","Oberon"
"Modula-2","Seed7"
"Modula-3","C#"
"Modula-3","Caml"
"Modula-3","Python"
"Modula-3","Java"
"Oaklisp","Dylan"
"Oaklisp","EuLisp"
"Object Oberon","Oberon-2"
"Oz","Alice"
"Pizza","Scala"
"Pizza","Generic Java"
"Q","Pure"
"Squirrel","MiniD"
"StarLogo","NetLogo"
"StarLogo","Etoys"
"TELCOMP","MUMPS"
"Verilog","SystemVerilog"
"BCPL","B"
"Turing+","Object-Oriented Turing"
"Concurrent Euclid","Turing+"
"ALGOL","Ada"
"ALGOL","CPL"
"ALGOL","C"
"ALGOL","Simula"
"ALGOL","Pascal"
"AWK","Korn shell"
"AWK","Lua"
"AWK","Perl"
"AWK","Tcl"
"AWK","AMPL"
"Java","BeanShell"
"Java","Ada"
"Java","D"
"Java","ECMAScript"
"Java","JavaScript"
"Java","Scala"
"Java","Vala"
"Java","C#"
"Java","PHP"
"Java","Python"
"Java","Clojure"
"Java","Groovy"
"Java","J Sharp"
"Java","Seed7"
"Lisp","Dylan"
"Lisp","Smalltalk"
"Lisp","JavaScript"
"Lisp","Logo"
"Lisp","Lua"
"Lisp","Qi"
"Lisp","Falcon"
"Lisp","Nu"
"Lisp","CLIPS"
"Lisp","Forth"
"Lisp","Haskell"
"Lisp","Mathematica"
"Lisp","Perl"
"Lisp","Python"
"Lisp","R"
"Lisp","Ruby"
"Lisp","Tcl"
"Lisp","ML"
"Lisp","CLU"
"Lisp","Shen"
"Lisp","REBOL"
"Lisp","Ioke"
"Lisp","Racket"
"Lisp","MDL"
"Lisp","OPS5"
"Lisp","Io"
"Occam","Ease"
"Pascal","Ada"
"Pascal","Object Pascal"
"Pascal","Modula-2"
"Pascal","Modula-3"
"Pascal","Java"
"Pascal","Modula"
"Pascal","Oberon-2"
"Pascal","Oberon"
"Pascal","Component Pascal"
"Pascal","Oxygene"
"Pascal","Seed7"
"APL","J"
"APL","MATLAB"
"APL","Mathematica"
"APL","Q"
"APL","K"
"APL","Polymorphic Programming Language"
"APL","Nial"
"Miranda","Haskell"
"Miranda","Clean"
"B","C"
"ML","Felix"
"ML","C++"
"ML","Erlang"
"ML","Haskell"
"ML","Miranda"
"ML","Clojure"
"ML","Cyclone"
"ML","F Sharp"
"ML","Opa"
"Boomerang","XSLT"
"CLU","Ada"
"CLU","Lua"
"CLU","Ruby"
"CLU","Sather"
"CLU","Argus"
"Caja project","Jacaranda"
"GW-BASIC","QuickBASIC"
"GW-BASIC","QBasic"
"Gemstone","Java Platform, Enterprise Edition"
"Orwell","Haskell"
"SASL","Haskell"
"SASL","Miranda"
"SASL","Kent Recursive Calculator"
"AgentSheets","Scratch"
"AgentSheets","Etoys"
"AmbientTalk","ECMAScript"
"COMTRAN","COBOL"
"CoolMUD","ColdC"
"Joyce","SuperPascal"
"TUTOR","TenCORE"
"TUTOR","USE"
"QML","Qt"
"COWSEL","POP-2"
"FP","J"
"FP","FPr"
"FP","FL"
"JOVIAL","Coral 66"
"JOVIAL","SYMPL"
"KRL","KM programming language"
"Karel","Karel++"
"Kent Recursive Calculator","Miranda"
"Oberon-2","Component Pascal"
"Cω","Superplan"
"Sass","LESS"
"Sass","Stylus"
"Sather","Rust"
"Sather","Cool"
"Standard ML of New Jersey","Mythryl"
"CLACL","C"
"CLACL","Prolog"
"EuLisp","Dylan"
"EuLisp","ISLISP"
"Cω","Language Integrated Query"
"Cω","Joins"
"F Sharp","F*"
"DBase","Clipper"
"DBase","Paradox"
"DBase","Harbour"
"Oberon","Go"
"Oberon","Zonnon"
"Oberon","Oberon-2"
"Oberon","Oberon-07"
"Rc","Inferno"
"Rc","Es"
"Mizar system","OMDoc"
"Mizar system","HOL Light"
"Mizar system","Coq"
"COMIT","SNOBOL"
"ISWIM","Lucid"
"ISWIM","Haskell"
"ISWIM","Miranda"
"ISWIM","ML"
"ISWIM","SASL"
"ISWIM","Clean"
"Etoys","Scratch"
"Etoys","Croquet Project"
"Etoys","Tweak programming environment"
"Limbo","Rust"
"Limbo","Stackless Python"
"Limbo","Go"
"REBOL","JSON"
"Sed","Perl"
"Sed","AWK"
"Sed","Chomski"
"PL/I","AS/400 Control Language"
"PL/I","Rexx"
"PL/I","SP/k"
"PL/I","B"
"Harbour","XHarbour"
"Alef","Rust"
"Alef","Go"
"Alef","Limbo"
"C*","Dataparallel-C"
"Euclid","Turing"
"Euclid","Concurrent Euclid"
"Euclid","Mesa"
"FL","J"
"Racket","Scheme"
"IBM BASIC","GW-BASIC"
"GScript","Gosu"
"QBasic","QB64"
"A Sharp","Aldor"
"P′′","Brainfuck"
"SETL","ABC"
"SETL","ProSet"
"SETL","Slim"
"Coq","Agda"
"FALSE","Brainfuck"
"Io","Fancy"
"Io","Ioke"
"Io","Luna"
"Io","Restricted Io"
"JOSS","CAL"
"JOSS","BASIC"
"JOSS","TELCOMP"
"JOSS","FOCAL"
"JOSS","MUMPS"
"LPC","Pike"
"MOO","CoolMUD"
"MOO","ColdC"
"MUMPS","Caché ObjectScript"
"MUMPS","Profile Scripting Language"
"Mesa","Modula-2"
"Mesa","Java"
"NewtonScript","Io"
"Polyphonic C#","Cω"
"SISAL","SAC programming language"
"Self","Factor"
"Self","JavaScript"
"Self","Lua"
"Self","Cel"
"Self","Lisaac"
"Self","Squeak"
"Self","REBOL"
"Self","Agora"
"Self","Io"
"Self","NewtonScript"
"Joe-E","Caja project"
"Join-pattern","Join-calculus"
"ECL","Big data"
